response,context,context/0,context/1,context/2,context/3,context/4,context/5
oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d,"kuch ziyada nahi, aap kaisay kar rahay hain ?",arrey wahan! kya chal raha hai? ? ?,haae !,acha! maza lagta hai !,"asal mein koi andaza nahi, lekin is ke liye poora din lagey ga .",acha hai! izafah kab tak hai ?
"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d,"kuch ziyada nahi, aap kaisay kar rahay hain ?",arrey wahan! kya chal raha hai? ? ?,haae !,acha! maza lagta hai !,"asal mein koi andaza nahi, lekin is ke liye poora din lagey ga ."
oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d,"kuch ziyada nahi, aap kaisay kar rahay hain ?",arrey wahan! kya chal raha hai? ? ?,haae !,acha! maza lagta hai !
"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d,"kuch ziyada nahi, aap kaisay kar rahay hain ?",arrey wahan! kya chal raha hai? ? ?,haae !
oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d,"kuch ziyada nahi, aap kaisay kar rahay hain ?",arrey wahan! kya chal raha hai? ? ?
hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d,"kuch ziyada nahi, aap kaisay kar rahay hain ?"
"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?,d
kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas .",oh wah! mazaaq ki terhan lagta hai! aap ne is dost ko aakhri baar kab dekha tha ?
hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .,"New York mein aakhri baar, June mein wapas ."
mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein",oh theek hai. mein kehnay ja raha tha ke agar yeh aik taweel waqt hota to shayad yeh ajeeb hota. . .
zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?,"hahaha, mera andaza hai ke agar bohat lamba arsa ho gaya hai to zindagi ke taqreeban bohat saaray waqeat hain jin ko pakarney ke liye. . khaas tor par haal hi mein"
"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?,oh waqai? kya haal hi mein aap ki zindagi mein bohat kuch badal gaya hai ?
haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !",hahaha is waqt mein jane ke liye shayad bohat ziyada hai. aayiyae sirf yeh kehte hain ke zindagi aik dilchasp tajurbah hai. tum kaisay ho ?
arrey,haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?,"aah waqai dilchasp lagta hai! meri zindagi bohat kam hai. mujhe routine pasand hai, lekin kabhi kabhi kash mere paas muhim joi ke liye ziyada waqt hota !"
kya aaj barish bohat kharab ho rahi hai ?,arrey,haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?,kis qisam ki muhim joi? ? koi hai jis par mein aap ke sath shaamil ho sakoo ga ?
"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?,arrey,haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?,hmmmhmmm. mein waqai bail sawari ki koshish karna chahta hon. kya aap ko is mein koi dilchaspi hai ?
herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?,arrey,haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?,mein koshish karna pasand karoon ga! kya hum aglay haftay ke liye kuch schedule kar satke hain ?
"haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?,arrey,haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?",zaroor! aap ka hafta kaisa lagta hai ?
"jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?,arrey,haae !,"hafta bohat acha lagta hai, kya hum subah kuch shooting karen ge ?"
"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?,arrey,haae !
hahaha. .. mujhe nahi lagta ke mein is mausam mein kabhi zindah reh sakoo ga. sirf 50 degree par honay wali barish mujhe garam rooms mein bethnay ka dil karti hai .,"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?,arrey
haan Albata khaleej ke ilaqay mein aap ko yeh kaisa pasand hai? mere khayaal mein hamein yahan mazeed barish ki zaroorat hai .,hahaha. .. mujhe nahi lagta ke mein is mausam mein kabhi zindah reh sakoo ga. sirf 50 degree par honay wali barish mujhe garam rooms mein bethnay ka dil karti hai .,"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain .",kya aaj barish bohat kharab ho rahi hai ?
log kehte hain ke yahan khushk saali hai. .. lekin hamaray yahan 24 ghantay pani ki farahmi hai. .. lol. .. kabhi khushk saali ke shikaar ilaqay mein nahi dekha,haan Albata khaleej ke ilaqay mein aap ko yeh kaisa pasand hai? mere khayaal mein hamein yahan mazeed barish ki zaroorat hai .,hahaha. .. mujhe nahi lagta ke mein is mausam mein kabhi zindah reh sakoo ga. sirf 50 degree par honay wali barish mujhe garam rooms mein bethnay ka dil karti hai .,"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .,"haan, food truck ke tamam ikhtiyarat dekhnay ke liye bohat daur tak chal satke hain ."
"mujhe yaqeen hai ke pahoron mein yeh bohat khushk hai, yahi wajah hai ke aag lagti hai .",log kehte hain ke yahan khushk saali hai. .. lekin hamaray yahan 24 ghantay pani ki farahmi hai. .. lol. .. kabhi khushk saali ke shikaar ilaqay mein nahi dekha,haan Albata khaleej ke ilaqay mein aap ko yeh kaisa pasand hai? mere khayaal mein hamein yahan mazeed barish ki zaroorat hai .,hahaha. .. mujhe nahi lagta ke mein is mausam mein kabhi zindah reh sakoo ga. sirf 50 degree par honay wali barish mujhe garam rooms mein bethnay ka dil karti hai .,"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai",herat ki baat hai ke barish is saal ke awail mein shuru hui. .. mujhe woh ziyada pasand nahi hain. woh din ko udaas bana dete hain .
. .. . theek hai aaj subah mosmyati tabdeeli ki guftagu kaafi dilchasp thi. tum ne usay dekha ?,"mujhe yaqeen hai ke pahoron mein yeh bohat khushk hai, yahi wajah hai ke aag lagti hai .",log kehte hain ke yahan khushk saali hai. .. lekin hamaray yahan 24 ghantay pani ki farahmi hai. .. lol. .. kabhi khushk saali ke shikaar ilaqay mein nahi dekha,haan Albata khaleej ke ilaqay mein aap ko yeh kaisa pasand hai? mere khayaal mein hamein yahan mazeed barish ki zaroorat hai .,hahaha. .. mujhe nahi lagta ke mein is mausam mein kabhi zindah reh sakoo ga. sirf 50 degree par honay wali barish mujhe garam rooms mein bethnay ka dil karti hai .,"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . .","haan lekin mujhe lagta hai ke khaleej ke ilaqay mein barish ke kuch din guzaarna acha hai, yahan bohat khushk hai"
"nahi, yeh kya kehta hai ?",. .. . theek hai aaj subah mosmyati tabdeeli ki guftagu kaafi dilchasp thi. tum ne usay dekha ?,"mujhe yaqeen hai ke pahoron mein yeh bohat khushk hai, yahi wajah hai ke aag lagti hai .",log kehte hain ke yahan khushk saali hai. .. lekin hamaray yahan 24 ghantay pani ki farahmi hai. .. lol. .. kabhi khushk saali ke shikaar ilaqay mein nahi dekha,haan Albata khaleej ke ilaqay mein aap ko yeh kaisa pasand hai? mere khayaal mein hamein yahan mazeed barish ki zaroorat hai .,hahaha. .. mujhe nahi lagta ke mein is mausam mein kabhi zindah reh sakoo ga. sirf 50 degree par honay wali barish mujhe garam rooms mein bethnay ka dil karti hai .,"haan aqalmandon ki terhan, mein ne aik bohat bura barfani tufaan dekha hai jab mein apne  school mein tha, tamam parwazein mansookh ho gayeen aur traffic kam ho gaya","jahan mein pila barha, hamein pani ki bhi bohat pareshani thi. . ."
